dataset,RSE Name,dataset_size_in_rse_tb,last_access_time_of_dataset_in_rse,last_access_time_of_dataset_in_rse,#_files_of_dataset_in_rse,#_accessed_files_of_dataset_in_rse,unique_accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/QCD_Pt-470To600_MuEnrichedPt5_TuneCP5_13TeV-pythia8/RunIISummer20UL16MiniAOD-106X_mcRun2_asymptotic_v13-v2/MINIAODSIM,T1_US_FNAL_Disk,1.43058,8/17/21,1629227806000,439,439,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/JPsiToMuMu_2MuPtEtaFilter_tuneD6T_8TeV-pythia6-evtgen/Summer12_DR53X-PU_RD2_START53_V19F-v3/AODSIM,T3_CH_CERN_OpenData,2.78749,1/1/70,0,1132,1132,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZeroBias0/Commissioning2022-v1/RAW,T1_US_FNAL_Disk,1.20563,1/1/70,0,338,338,['tier0_prod'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TTToSemiLeptonic_mtop175p5_TuneCP5_13TeV-powheg-pythia8/RunIIAutumn18MiniAOD-102X_upgrade2018_realistic_v15-v1/MINIAODSIM,T1_US_FNAL_Disk,1.05708,7/29/21,1627590492000,475,475,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TTTo2L2Nu_widthx1p15_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v2/MINIAODSIM,T1_US_FNAL_Disk,2.06585,1/1/70,0,631,631,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/QCD_Pt_80to150_fwdJet_Tune4C_HFshowerLibrary_7TeV_pythia8/Summer12-LowPU2010_DR42-PU_S0_START42_V17B-v1/AODSIM,T3_CH_CERN_OpenData,1.40532,1/1/70,0,384,384,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DoublePhotonHighPt/Run2012C-22Jan2013-v1/AOD,T3_CH_CERN_OpenData,5.44463,1/1/70,0,1495,1495,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DoubleEG/Run2015D-04Dec2015-v2/MINIAOD,T2_US_MIT,1.86282,1/1/70,0,1891,1891,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SingleMuon/Run2016C-18Apr2017-v1/MINIAOD,T2_UK_London_IC,1.45177,1/1/70,0,512,512,['t2_uk_london_ic_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PASingleMuon/PARun2016C-PromptReco-v1/AOD,T2_US_Vanderbilt,37.64806,8/27/21,1630103901000,12095,12095,['sync_t2_us_vanderbilt'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/JetHT/Run2017D-17Nov2017-v1/MINIAOD,T1_US_FNAL_Disk,1.52191,3/13/20,1584062498000,507,507,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DoubleMuon/Run2018B-PromptReco-v1/MINIAOD,T2_US_Nebraska,1.17843,1/1/70,0,478,478,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/LowEGJet/Run2017G-09Aug2019_UL2017-v1/AOD,T2_ES_CIEMAT,36.60664,8/26/21,1629963201000,11562,11562,['sync_t2_es_ciemat'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/LowEGJet/Run2017G-09Aug2019_UL2017-v1/AOD,T2_DE_RWTH,36.60664,8/26/21,1629963201000,11562,11562,['sync_t2_de_rwth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZeroBias8/Run2022B-PromptReco-v1/MINIAOD,T1_US_FNAL_Disk,1.9317,1/1/70,0,647,647,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ParkingDoubleMuonLowMass5/Run2022C-PromptReco-v1/MINIAOD,T2_US_UCSD,1.55542,1/1/70,0,579,579,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/HIOniaPeripheral30100/HIRun2015-v1/RAW,T2_FR_GRIF_LLR,2.48943,1/1/70,0,642,642,['t2_fr_grif_llr_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/WJetsToLNu_TuneCP5_HydjetDrumMB_5p02TeV-amcatnloFXFX-pythia8/HINPbPbSpring21MiniAOD-mva98_112X_upgrade2018_realistic_HI_v9-v1/MINIAODSIM,T2_US_Wisconsin,1.01846,1/1/70,0,429,429,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/QCD_Pt-470to600_MuEnrichedPt5_TuneCP5_13TeV_pythia8/RunIIAutumn18MiniAOD-102X_upgrade2018_realistic_v15_ext1-v2/MINIAODSIM,T2_DE_DESY,1.16306,1/19/38,2147483647000,544,544,['t2_de_desy_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SMS-T2bt-LLChipm_ctau-50_TuneCP2_13TeV-madgraphMLM-pythia8/RunIIAutumn18MiniAOD-PUFall18Fast_102X_upgrade2018_realistic_v15-v2/MINIAODSIM,T2_US_Purdue,2.19848,5/21/20,1590046809000,851,851,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SMS-T8bbllnunu_XCha0p5_XSlep0p05_TuneCP2_13TeV-madgraphMLM-pythia8/RunIIAutumn18MiniAOD-PUFall18Fast_102X_upgrade2018_realistic_v15-v1/MINIAODSIM,T2_US_Nebraska,1.61826,5/21/20,1590026533000,638,638,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/WJetsToLNu_BGenFilter_Wpt-100to200_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIAutumn18MiniAOD-102X_upgrade2018_realistic_v15-v1/MINIAODSIM,T1_US_FNAL_Disk,1.45406,4/27/20,1587988725000,593,593,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/UpsilonMuMu_UpsilonPt6_TuneCP5_13TeV-pythia8-evtgen/RunIIFall17DRPremix-RECOSIMstep_94X_mc2017_realistic_v10-v1/AODSIM,T2_FR_IPHC,2.78056,1/1/70,0,586,586,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/LowEGJet/Run2017G-09Aug2019_UL2017-v1/AOD,T1_RU_JINR_Disk,36.60664,8/26/21,1629963201000,11562,11562,['sync_t1_ru_jinr_disk'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TTToHadronic_mtop173p5_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL16MiniAOD-106X_mcRun2_asymptotic_v13-v2/MINIAODSIM,T1_US_FNAL_Disk,1.92524,7/10/21,1625881054000,792,792,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/WJetsToLNu_Pt-100To250_MatchEWPDG20_TuneCP5_13TeV-amcatnloFXFX-pythia8/RunIISummer20UL16MiniAOD-106X_mcRun2_asymptotic_v13-v2/MINIAODSIM,T1_US_FNAL_Disk,6.25918,9/18/21,1631944152000,1907,1907,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/QCD_HT200to300_TuneCP5_PSWeights_13TeV-madgraphMLM-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM,T2_US_UCSD,1.00695,1/1/70,0,293,293,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TTToHadronic_mtop171p5_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v2/MINIAODSIM,T2_US_Florida,1.23442,8/3/21,1628010708000,404,404,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/LowEGJet/Run2017G-09Aug2019_UL2017-v1/AOD,T2_BE_UCL,36.60664,8/26/21,1629963201000,11562,11562,['sync_t2_be_ucl'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/JetMETTau/Run2010A-Apr21ReReco-v1/AOD,T3_CH_CERN_OpenData,1.02372,1/1/70,0,529,529,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/JetHT/Run2012C-22Jan2013-v1/AOD,T3_CH_CERN_OpenData,8.40603,9/21/20,1600657042000,2212,2212,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/LowEGJet/Run2017G-09Aug2019_UL2017-v1/AOD,T1_US_FNAL_Disk,36.60664,8/26/21,1629963201000,11562,11562,['sync_t1_us_fnal_disk'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DoubleEG/Run2016C-23Sep2016-v1/MINIAOD,T2_DE_DESY,1.23791,1/1/70,0,569,569,['t2_de_desy_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SingleMuon/Run2016C-PromptReco-v2/MINIAOD,T2_US_Wisconsin,1.48011,1/1/70,0,756,756,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/JetHT/Run2016D-17Jul2018-v1/MINIAOD,T2_DE_DESY,2.10803,1/19/38,2147483647000,641,641,['t2_de_desy_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Tau/Run2016D-03Feb2017-v1/MINIAOD,T2_CH_CERN,1.63011,1/1/70,0,454,454,['t2_ch_cern_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Tau/Run2016D-23Sep2016-v1/MINIAOD,T2_US_Florida,1.33979,1/1/70,0,544,544,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/BTagCSV/Run2016F-07Aug17-v1/MINIAOD,T1_US_FNAL_Disk,1.16683,1/1/70,0,497,497,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SingleElectron/Run2016F-23Sep2016-v1/MINIAOD,T2_UK_London_IC,1.83041,1/1/70,0,829,829,['t2_uk_london_ic_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DoubleMuonLowMass/Run2017F-09May2018-v1/MINIAOD,T1_US_FNAL_Disk,1.2334,1/1/70,0,434,434,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ParkingBPH6/Run2018A-UL2018_MiniAODv2-v1/MINIAOD,T1_US_FNAL_Disk,4.92505,1/1/70,0,1469,1469,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ST_tW_antitop_5f_inclusiveDecays_TuneCP5_13TeV-powheg-pythia8/RunIIAutumn18DRPremix-102X_upgrade2018_realistic_v15_ext1-v1/AODSIM,T2_RU_JINR,3.11013,10/21/20,1603302346000,444,444,['t2_ru_jinr_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/BdToJpsiKstar_BMuonFilter_SoftQCDnonD_TuneCUEP8M1_13TeV-pythia8-evtgen/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,T2_US_Purdue,1.97089,1/1/70,0,914,914,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/QCD_HT300to500_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6_ext1-v1/MINIAODSIM,T2_IT_Legnaro,1.41752,9/24/20,1600959749000,437,437,['t2_it_legnaro_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/QCD_Pt-120to170_EMEnriched_TuneCUETP8M1_13TeV_pythia8/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,T2_BE_IIHE,1.27068,9/22/20,1600781625000,632,632,['t2_be_iihe_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ST_t-channel_antitop_4f_scaledown_inclusiveDecays_13TeV-powhegV2-madspin-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3-v1/MINIAODSIM,T2_US_MIT,1.3985,5/20/20,1590006500000,312,312,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TTTo2L2Nu_widthx1p3_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v1/MINIAODSIM,T2_US_Purdue,1.01805,7/23/21,1627039274000,382,382,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DoubleMuParked/StoreResults-V2-Run2012D_22Jan2013_v1_RHembedded_trans1_tau132_pthad1_30had2_30_v4-f456bdbb960236e5c696adfe9b04eaae/USER,T2_FR_GRIF_LLR,1.63341,1/1/70,0,616,616,['t2_fr_grif_llr_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TTToHadronic_TuneCP5up_PSweights_13TeV-powheg-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,T2_US_Nebraska,1.48173,9/9/20,1599688296000,472,472,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TToLeptons_s-channel_8TeV-powheg-tauola/Summer12_DR53X-PU_S10_START53_V7A-v1/AODSIM,T2_UK_London_IC,1.42013,1/1/70,0,390,390,['t2_uk_london_ic_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/VRRandom6/Commissioning2021-v1/RAW,T1_US_FNAL_Disk,1.61095,1/1/70,0,502,502,['tier0_prod'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/JetHT/Run2012B-22Jan2013-v1/AOD,T3_CH_CERN_OpenData,5.08596,9/25/20,1601060656000,1404,1404,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SingleMuon/Run2015D-PromptReco-v3/RECO,T2_CH_CERN,34.51358,1/1/70,0,5063,5063,['sync_t2_ch_cern'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SingleElectron/Run2016B-PromptReco-v2/MINIAOD,T2_US_Vanderbilt,5.8872,1/1/70,0,2712,2712,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SingleMuon/Run2016F-07Aug17-v1/MINIAOD,T2_DE_DESY,1.50198,7/25/21,1627227062000,495,495,['t2_de_desy_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/JetHT/Run2016G-PromptReco-v1/MINIAOD,T2_UK_London_IC,3.76282,1/1/70,0,1539,1539,['t2_uk_london_ic_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SingleMuon/Run2016G-UL2016_MiniAODv2-v1/MINIAOD,T1_US_FNAL_Disk,1.14338,1/1/70,0,299,299,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DoubleMuonLowMass/Run2016H-03Feb2017_ver2-v1/MINIAOD,T1_US_FNAL_Disk,1.34459,1/1/70,0,349,349,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DoubleMuon/Run2017G-17Nov2017-v1/AOD,T2_FR_GRIF_LLR,43.28578,8/27/21,1630033708000,14319,14319,['t2_fr_grif_llr_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/MET/Run2018A-17Sep2018-v1/MINIAOD,T2_DE_DESY,2.05916,1/19/38,2147483647000,899,899,['t2_de_desy_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Cosmics/Run2018D-UL18-v1/RECO,T1_IT_CNAF_Disk,34.42503,4/17/20,1587162976000,6862,6862,['sync_t1_it_cnaf_disk'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SMS-T6ttWW_TuneCP2_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PUFall17Fast_94X_mc2017_realistic_v15-v1/MINIAODSIM,T1_US_FNAL_Disk,2.17347,1/1/70,0,746,746,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TTToHadronic_hdampDOWN_TuneCP5_PSweights_13TeV-powheg-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_new_pmx_94X_mc2017_realistic_v14-v1/MINIAODSIM,T1_US_FNAL_Disk,1.49298,7/27/21,1627367967000,418,418,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Z2JetsToNuNu_M-50_LHEZpT_150-250_TuneCP5_13TeV-amcnloFXFX-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,T2_US_Nebraska,1.97124,10/1/21,1633049964000,627,627,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SMS-T6WgStealth_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIISummer16MiniAODv3-PUSummer16v3Fast_94X_mcRun2_asymptotic_v3-v1/MINIAODSIM,T2_US_Florida,2.11164,5/22/20,1590107683000,759,759,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DYJetsToLL_M-50_TuneZ2Star_8TeV-madgraph-tarball-tauola-tauPolarOff/Summer12_DR53X-PU_S10_START53_V19-v1/AODSIM,T3_CH_CERN_OpenData,9.15303,1/1/70,0,2467,2467,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DYJetsToLL_M10-50_PtZ70-100_TuneZ2star_8TeV-madgraph/Summer12_DR53X-PU_S10_START53_V19-v1/AODSIM,T3_CH_CERN_OpenData,1.80414,1/1/70,0,485,485,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/WZ_TuneZ2star_8TeV_pythia6_tauola/Summer12_DR53X-PU_S10_START53_V7A-v1/AODSIM,T2_FR_GRIF_IRFU,2.53426,10/5/20,1601931522000,668,668,['t2_fr_grif_irfu_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SingleMuon/Run2016C-PromptReco-v2/MINIAOD,T2_UK_London_IC,1.48011,1/1/70,0,756,756,['t2_uk_london_ic_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/EphemeralHLTPhysics5/Run2018D-v1/RAW,T1_US_FNAL_Disk,7.7954,8/27/21,1630093146000,2174,2174,['t1_us_fnal_disk_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/HIMinimumBias6/HIRun2015-PromptReco-v1/AOD,T2_US_Vanderbilt,33.76573,11/28/20,1606554444000,10952,10952,['sync_t2_us_vanderbilt'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/HIMinimumBias7/HIRun2015-PromptReco-v1/AOD,T2_US_Vanderbilt,33.74746,6/20/20,1592633797000,10898,10898,['sync_t2_us_vanderbilt'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ParkingBPH3/Run2018D-PromptReco-v2/MINIAOD,T2_US_MIT,3.50154,1/1/70,0,1035,1035,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/GluGluToHHTo4B_node_SM_14TeV-madgraph/PhaseIIFall16DR82-PU200_90X_upgrade2023_realistic_v1-v1/AODSIM,T2_IT_Legnaro,3.02304,1/1/70,0,957,957,['t2_it_legnaro_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TT_Mtt-1000toInf_TuneCP5_13TeV-powheg-pythia8/RunIIAutumn18MiniAOD-102X_upgrade2018_realistic_v15-v1/MINIAODSIM,T2_US_Nebraska,1.40239,3/24/20,1585072815000,746,746,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TT_noSC_Mtt-1000toInf_TuneCP5_13TeV-powheg-pythia8/RunIIAutumn18MiniAOD-102X_upgrade2018_realistic_v15-v1/MINIAODSIM,T2_US_Nebraska,1.32355,9/3/20,1599168913000,693,693,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/BsToMuMuPhi_BMuonFilter_SoftQCDnonD_TuneCP5_13TeV-pythia8-evtgen/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v3/MINIAODSIM,T2_US_UCSD,3.08004,5/22/20,1590172046000,1309,1309,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/JpsiToMuMu_OniaMuonFilter_TuneCP5_13TeV-pythia8/RunIIFall17MiniAODv2-PU2017RECOSIMstep_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,T2_US_Wisconsin,1.15089,1/1/70,0,358,358,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/QCD_Pt_600to800_TuneCP5_13TeV_pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14_ext1-v2/MINIAODSIM,T1_US_FNAL_Disk,3.36843,10/3/20,1601749802000,1239,1239,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TTToSemiLeptonic_hdampUP_TuneCP5_PSweights_13TeV-powheg-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,T2_US_Purdue,1.45394,7/13/21,1626173101000,476,476,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/QCD_Pt-15to3000_TuneCUETP8M1_Flat_13TeV_pythia8/RunIISummer16DR80Premix-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6_NERSCTEST-v1/AODSIM,T1_US_FNAL_Disk,8.04272,1/1/70,0,2356,2356,['t1_us_fnal_disk_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SMS-TChiWZ_ZToLL_mZMin-0p1_mC1-325to1000_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIISummer16MiniAODv3-PUMoriond17_GridpackScan_94X_mcRun2_asymptotic_v3-v1/MINIAODSIM,T1_US_FNAL_Disk,2.02745,9/30/20,1601501541000,583,583,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ST_t-channel_antitop_4f_inclusiveDecays_13TeV_PSweights-powhegV2-madspin/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3-v1/MINIAODSIM,T1_US_FNAL_Disk,1.46111,10/24/20,1603514438000,532,532,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TT_TuneCUETP8M2T4_erdON_13TeV-powheg-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3_ext1-v2/MINIAODSIM,T2_DE_DESY,1.3275,5/20/20,1589966153000,251,251,['t2_de_desy_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/VBF-EWKino_Higgsino_TuneCUETP8M1_13TeV-madgraph-pythia8/RunIISummer16MiniAODv3-PUMoriond17_GridpackScan_94X_mcRun2_asymptotic_v3-v2/MINIAODSIM,T1_US_FNAL_Disk,1.71403,12/24/20,1608785463000,477,477,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TTToSemiLeptonic_hdampUP_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v1/MINIAODSIM,T1_US_FNAL_Disk,1.33394,7/31/21,1627765536000,387,387,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/QCD_Pt_470to600_TuneCP5_13TeV_pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v2/MINIAODSIM,T1_US_FNAL_Disk,1.04381,8/25/21,1629904066000,316,316,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/HIMinimumBias1/HIRun2015-PromptReco-v1/AOD,T2_US_Vanderbilt,33.73074,11/26/20,1606421185000,10269,10269,['sync_t2_us_vanderbilt'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/RelValZMM_14/CMSSW_9_3_7-PU25ns_93X_upgrade2023_realistic_v5_2023D17PU250-v1/GEN-SIM-RECO,T2_ES_CIEMAT,1.47473,1/1/70,0,180,180,['t2_es_ciemat_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Tau/Run2016D-LogError-21Feb2020_UL2016_HIPM-v1/RAW-RECO,T1_IT_CNAF_Disk,30.83784,1/1/70,0,7853,7853,['sync_t1_it_cnaf_disk'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Tau/Run2016D-LogError-21Feb2020_UL2016_HIPM-v1/RAW-RECO,T2_UK_London_IC,30.8036,1/1/70,0,7832,7832,['sync_t2_uk_london_ic'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SingleMuon/Run2016C-23Sep2016-v1/MINIAOD,T2_UK_London_IC,1.45122,12/12/20,1607805484000,713,713,['t2_uk_london_ic_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/BTagCSV/Run2016E-23Sep2016-v1/MINIAOD,T2_US_Caltech,1.82553,1/1/70,0,800,800,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/BTagCSV/Run2016F-17Jul2018-v1/MINIAOD,T1_US_FNAL_Disk,1.20769,9/22/21,1632323870000,389,389,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/JetHT/Run2016G-07Aug17-v1/MINIAOD,T2_US_MIT,3.78506,9/15/20,1600194602000,1506,1506,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SingleElectron/Run2016G-03Feb2017-v1/MINIAOD,T2_UK_London_IC,5.21943,5/4/20,1588615354000,1317,1317,['t2_uk_london_ic_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/HIFlowCorr/HIRun2015-PromptReco-v1/AOD,T2_US_Vanderbilt,29.63924,1/1/70,0,9174,9174,['sync_t2_us_vanderbilt'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TTToSemiLeptonic_TuneCP5_13TeV-powheg-pythia8/RunIISummer19UL16RECOAPVBackfill-BACKFILL-v2/AODSIM,T1_IT_CNAF_Disk,28.98822,8/28/20,1598576468000,8233,8233,['sync_t1_it_cnaf_disk'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/EGamma/Run2018D-EXOMONOPOLE-12Nov2019_UL2018-v4/USER,T1_ES_PIC_Disk,2.1662,9/20/21,1632171270000,590,590,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TT_Mtt-1000toInf_TuneCP5_14TeV-powheg-pythia8/Run3Winter21DRMiniAOD-112X_mcRun3_2021_realistic_v16-v2/MINIAODSIM,T1_US_FNAL_Disk,1.53033,1/1/70,0,514,514,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SMS-T6qqWW_dM10_TuneCP2_13TeV-madgraphMLM-pythia8/RunIIAutumn18MiniAOD-PUFall18Fast_102X_upgrade2018_realistic_v15-v1/MINIAODSIM,T2_US_Nebraska,1.09039,5/22/20,1590172429000,505,505,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/WJetsToLNu_Pt-250To400_TuneCP5_13TeV-amcatnloFXFX-pythia8/RunIIAutumn18MiniAOD-102X_upgrade2018_realistic_v15_ext1-v2/MINIAODSIM,T1_US_FNAL_Disk,5.96021,8/11/21,1628690881000,1859,1859,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
